,Date,Location,MinTemp,MaxTemp,Rainfall
558,2013-09-27,Albury,2.6,18.5,3.6
559,2013-09-28,Albury,7.4,16.9,0.0
560,2013-09-29,Albury,3.7,20.0,0.0
561,2013-09-30,Albury,7.0,26.4,0.0
562,2013-10-01,Albury,15.8,17.2,1.6
563,2013-10-02,Albury,3.7,19.7,4.0
564,2013-10-03,Albury,6.8,16.5,1.0
565,2013-10-04,Albury,3.2,18.9,0.0
566,2013-10-05,Albury,5.5,21.7,0.0
567,2013-10-06,Albury,6.2,22.9,0.0
568,2013-10-07,Albury,4.9,20.1,0.0
569,2013-10-08,Albury,5.6,20.6,0.0
570,2013-10-09,Albury,5.6,24.3,0.0
571,2013-10-10,Albury,11.1,26.0,0.0
572,2013-10-11,Albury,,18.5,
573,2013-10-12,Albury,5.2,23.1,0.0
574,2013-10-13,Albury,6.8,24.7,0.0
575,2013-10-14,Albury,4.6,15.5,2.2
576,2013-10-15,Albury,2.5,20.1,0.0
577,2013-10-16,Albury,3.8,25.5,0.0
578,2013-10-17,Albury,11.2,17.7,0.0
579,2013-10-18,Albury,0.8,18.9,0.0
580,2013-10-19,Albury,3.6,24.7,0.0
581,2013-10-20,Albury,7.4,29.7,0.0
582,2013-10-21,Albury,10.8,27.6,0.0
583,2013-10-22,Albury,16.0,26.2,2.8
584,2013-10-23,Albury,13.3,18.2,2.6
585,2013-10-24,Albury,7.9,16.5,0.4
586,2013-10-25,Albury,2.1,17.5,0.0
587,2013-10-26,Albury,5.0,19.7,0.0
588,2013-10-27,Albury,5.3,21.3,0.0
589,2013-10-28,Albury,10.6,24.6,0.0
590,2013-10-29,Albury,9.4,22.6,0.0
591,2013-10-30,Albury,6.0,23.5,0.0
592,2013-10-31,Albury,6.3,25.2,0.0
593,2013-11-01,Albury,7.6,27.9,0.0
594,2013-11-02,Albury,8.6,27.9,0.0
595,2013-11-03,Albury,10.1,21.1,0.0
596,2013-11-04,Albury,3.1,20.3,0.0
597,2013-11-05,Albury,6.3,25.6,0.0
598,2013-11-06,Albury,6.9,29.6,0.0
599,2013-11-07,Albury,8.9,34.3,0.0
600,2013-11-08,Albury,17.7,30.9,0.0
601,2013-11-09,Albury,9.3,21.9,0.0
602,2013-11-10,Albury,10.5,21.3,0.0
603,2013-11-11,Albury,10.6,17.1,5.8
604,2013-11-12,Albury,12.1,18.6,4.4
605,2013-11-13,Albury,10.1,17.2,0.4
606,2013-11-14,Albury,8.2,21.5,0.0
607,2013-11-15,Albury,5.1,25.1,0.0
608,2013-11-16,Albury,12.4,26.0,0.0
609,2013-11-17,Albury,9.1,27.2,0.0
610,2013-11-18,Albury,9.5,28.4,0.0
611,2013-11-19,Albury,10.2,31.1,0.0
612,2013-11-20,Albury,11.3,33.7,0.0
613,2013-11-21,Albury,16.8,27.2,0.0
614,2013-11-22,Albury,10.6,27.1,0.0
615,2013-11-23,Albury,8.1,23.7,0.0
616,2013-11-24,Albury,8.6,26.1,0.0
617,2013-11-25,Albury,11.5,26.7,0.0
618,2013-11-26,Albury,8.2,29.7,0.0
619,2013-11-27,Albury,10.5,32.6,0.0
620,2013-11-28,Albury,14.2,35.4,0.0
621,2013-11-29,Albury,13.1,25.6,0.0
622,2013-11-30,Albury,9.0,27.5,0.0
623,2013-12-01,Albury,9.9,30.4,0.0
624,2013-12-02,Albury,15.6,34.4,0.0
625,2013-12-03,Albury,15.1,37.1,0.0
626,2013-12-04,Albury,21.5,23.7,0.0
627,2013-12-05,Albury,10.1,17.5,29.4
628,2013-12-06,Albury,5.8,20.4,3.2
629,2013-12-07,Albury,7.7,26.1,0.0
630,2013-12-08,Albury,10.2,32.1,0.0
631,2013-12-09,Albury,18.1,30.4,0.0
632,2013-12-10,Albury,12.1,22.4,0.0
633,2013-12-11,Albury,10.9,24.5,0.0
634,2013-12-12,Albury,9.9,27.6,0.0
635,2013-12-13,Albury,11.2,30.2,0.0
636,2013-12-14,Albury,14.4,29.5,0.0
637,2013-12-15,Albury,12.8,31.1,0.0
638,2013-12-16,Albury,15.8,32.9,0.0
639,2013-12-17,Albury,16.9,34.0,0.0
640,2013-12-18,Albury,18.8,37.6,0.0
641,2013-12-19,Albury,19.2,39.7,0.0
642,2013-12-20,Albury,22.2,40.7,0.2
643,2013-12-21,Albury,23.7,40.5,0.0
644,2013-12-22,Albury,25.2,36.4,0.0
645,2013-12-23,Albury,18.3,23.9,5.2
646,2013-12-24,Albury,11.6,29.1,13.0
647,2013-12-25,Albury,15.7,29.1,0.0
648,2013-12-26,Albury,14.9,30.8,0.0
649,2013-12-27,Albury,14.0,32.5,1.4
650,2013-12-28,Albury,14.4,37.1,0.0
651,2013-12-29,Albury,16.1,30.9,0.0
652,2013-12-30,Albury,11.7,30.9,0.0
653,2013-12-31,Albury,10.4,31.4,0.0
655,2012-01-20,BadgerysCreek,18.4,27.8,0.0
656,2012-01-21,BadgerysCreek,19.3,25.4,0.0
657,2012-01-22,BadgerysCreek,17.3,25.8,4.2
658,2012-01-23,BadgerysCreek,15.7,25.5,1.4
659,2012-01-24,BadgerysCreek,15.3,24.0,1.0
660,2012-01-25,BadgerysCreek,18.9,24.2,6.8
661,2012-01-26,BadgerysCreek,19.5,27.3,61.4
662,2012-01-27,BadgerysCreek,19.2,23.9,8.0
663,2012-01-28,BadgerysCreek,18.0,27.3,
664,2012-01-29,BadgerysCreek,17.2,28.5,0.0
665,2012-01-30,BadgerysCreek,20.9,32.8,1.6
666,2012-01-31,BadgerysCreek,21.4,29.5,0.0
667,2012-02-01,BadgerysCreek,15.8,19.0,4.0
668,2012-02-02,BadgerysCreek,15.9,18.3,8.8
669,2012-02-03,BadgerysCreek,15.6,20.3,20.4
670,2012-02-04,BadgerysCreek,16.9,27.8,14.4
671,2012-02-05,BadgerysCreek,15.4,30.9,0.0
672,2012-02-06,BadgerysCreek,17.3,27.6,0.0
673,2012-02-07,BadgerysCreek,17.4,21.1,0.0
674,2012-02-08,BadgerysCreek,17.7,23.1,0.6
675,2012-02-09,BadgerysCreek,17.1,24.7,1.0
676,2012-02-10,BadgerysCreek,16.6,26.3,48.2
677,2012-02-11,BadgerysCreek,16.8,25.4,7.0
678,2012-02-12,BadgerysCreek,13.2,27.0,6.6
679,2012-02-13,BadgerysCreek,16.4,26.2,0.2
680,2012-02-14,BadgerysCreek,16.2,26.3,5.2
681,2012-02-15,BadgerysCreek,15.0,27.1,0.2
682,2012-02-16,BadgerysCreek,14.2,28.6,0.0
683,2012-02-17,BadgerysCreek,14.8,29.4,0.0
684,2012-02-18,BadgerysCreek,16.4,28.9,7.2
685,2012-02-19,BadgerysCreek,17.5,29.6,0.0
686,2012-02-20,BadgerysCreek,17.5,28.8,48.6
687,2012-02-21,BadgerysCreek,17.5,26.6,14.6
688,2012-02-22,BadgerysCreek,14.7,26.6,0.0
689,2012-02-23,BadgerysCreek,14.0,30.1,0.0
690,2012-02-24,BadgerysCreek,15.7,30.9,0.0
691,2012-02-25,BadgerysCreek,14.4,29.2,0.0
692,2012-02-26,BadgerysCreek,19.2,26.7,0.0
693,2012-02-27,BadgerysCreek,20.4,32.1,0.0
694,2012-02-28,BadgerysCreek,21.7,30.3,0.0
695,2012-02-29,BadgerysCreek,19.7,20.9,6.2
696,2012-03-01,BadgerysCreek,18.3,27.3,38.4
697,2012-03-02,BadgerysCreek,16.8,18.9,10.0
698,2012-03-03,BadgerysCreek,15.8,20.4,18.2
699,2012-03-04,BadgerysCreek,16.8,28.2,1.8
700,2012-03-05,BadgerysCreek,17.0,27.1,7.8
701,2012-03-06,BadgerysCreek,16.9,24.3,0.0
702,2012-03-07,BadgerysCreek,13.7,21.4,0.2
703,2012-03-08,BadgerysCreek,14.0,21.0,67.8
704,2012-03-09,BadgerysCreek,11.7,27.2,5.4
705,2012-03-10,BadgerysCreek,12.9,27.1,0.0
706,2012-03-11,BadgerysCreek,14.7,26.8,0.0
707,2012-03-12,BadgerysCreek,15.9,25.4,0.0
708,2012-03-13,BadgerysCreek,13.9,27.5,0.0
709,2012-03-14,BadgerysCreek,14.6,27.5,0.0
710,2012-03-15,BadgerysCreek,18.4,28.6,0.0
711,2012-03-16,BadgerysCreek,19.3,29.6,0.0
712,2012-03-17,BadgerysCreek,18.6,21.0,39.2
713,2012-03-18,BadgerysCreek,14.6,23.3,2.0
714,2012-03-19,BadgerysCreek,14.9,23.4,0.4
715,2012-03-20,BadgerysCreek,15.6,24.9,1.8
716,2012-03-21,BadgerysCreek,17.6,27.0,0.0
717,2012-03-22,BadgerysCreek,16.6,18.9,0.0
718,2012-03-23,BadgerysCreek,14.2,24.6,3.6
719,2012-03-24,BadgerysCreek,8.1,23.9,0.0
720,2012-03-25,BadgerysCreek,10.5,22.2,0.0
721,2012-03-26,BadgerysCreek,13.2,25.0,0.0
722,2012-03-27,BadgerysCreek,15.2,26.9,0.0
723,2012-03-28,BadgerysCreek,16.9,23.7,0.0
724,2012-03-29,BadgerysCreek,13.8,27.4,1.2
725,2012-03-30,BadgerysCreek,12.9,26.1,0.2
726,2012-03-31,BadgerysCreek,11.9,27.8,0.0
727,2012-04-01,BadgerysCreek,11.7,28.0,0.0
728,2012-04-02,BadgerysCreek,14.4,26.6,6.0
729,2012-04-03,BadgerysCreek,12.5,28.7,0.2
730,2012-04-04,BadgerysCreek,14.6,27.7,0.0
731,2012-04-05,BadgerysCreek,15.4,27.4,0.0
732,2012-04-06,BadgerysCreek,14.4,25.9,0.0
733,2012-04-07,BadgerysCreek,13.4,28.5,0.0
734,2012-04-08,BadgerysCreek,16.8,23.4,0.0
735,2012-04-09,BadgerysCreek,8.4,23.7,0.0
736,2012-04-10,BadgerysCreek,7.4,18.5,0.6
737,2012-04-11,BadgerysCreek,8.2,20.7,0.2
738,2012-04-12,BadgerysCreek,11.6,22.8,0.0
739,2012-04-13,BadgerysCreek,7.2,25.3,0.2
740,2012-04-14,BadgerysCreek,10.0,25.8,0.0
741,2012-04-15,BadgerysCreek,12.6,26.3,0.0
742,2012-04-16,BadgerysCreek,11.7,25.0,0.0
743,2012-04-17,BadgerysCreek,14.1,20.9,0.0
744,2012-04-18,BadgerysCreek,16.0,19.4,31.8
745,2012-04-19,BadgerysCreek,16.9,25.2,82.4
746,2012-04-20,BadgerysCreek,14.1,26.6,0.6
747,2012-04-21,BadgerysCreek,15.3,25.7,0.0
748,2012-04-22,BadgerysCreek,12.7,19.8,1.2
749,2012-04-23,BadgerysCreek,14.9,18.3,1.6
750,2012-04-24,BadgerysCreek,13.1,23.1,4.2
751,2012-04-25,BadgerysCreek,5.8,19.3,0.4
752,2012-04-26,BadgerysCreek,10.0,21.1,0.0
753,2012-04-27,BadgerysCreek,9.1,22.4,0.0
754,2012-04-28,BadgerysCreek,10.4,22.9,0.0
755,2012-04-29,BadgerysCreek,9.3,18.3,0.0
756,2012-04-30,BadgerysCreek,8.4,20.4,0.0
757,2012-05-01,BadgerysCreek,7.6,22.2,0.0
758,2012-05-02,BadgerysCreek,7.1,23.9,0.0
759,2012-05-03,BadgerysCreek,10.1,22.0,1.0
760,2012-05-04,BadgerysCreek,8.1,20.4,0.0
761,2012-05-05,BadgerysCreek,7.5,21.1,0.0
762,2012-05-06,BadgerysCreek,3.9,20.3,0.0
763,2012-05-07,BadgerysCreek,5.7,18.6,0.0
764,2012-05-08,BadgerysCreek,4.5,23.5,0.0
765,2012-05-09,BadgerysCreek,4.8,25.0,0.0
766,2012-05-10,BadgerysCreek,7.3,27.1,0.0
767,2012-05-11,BadgerysCreek,9.3,27.0,0.0
768,2012-05-12,BadgerysCreek,8.5,19.6,0.0
769,2012-05-13,BadgerysCreek,8.1,17.4,0.0
770,2012-05-14,BadgerysCreek,2.8,17.3,0.0
771,2012-05-15,BadgerysCreek,4.0,19.1,0.0
772,2012-05-16,BadgerysCreek,5.9,20.1,0.0
773,2012-05-17,BadgerysCreek,4.1,19.9,0.2
774,2012-05-18,BadgerysCreek,4.2,21.5,0.0
775,2012-05-19,BadgerysCreek,2.4,21.4,0.2
776,2012-05-20,BadgerysCreek,6.0,19.2,0.0
777,2012-05-21,BadgerysCreek,6.1,19.9,0.0
778,2012-05-22,BadgerysCreek,2.1,20.4,0.2
779,2012-05-23,BadgerysCreek,1.0,20.8,0.0
780,2012-05-24,BadgerysCreek,1.5,12.6,0.0
781,2012-05-25,BadgerysCreek,8.4,17.6,11.4
782,2012-05-26,BadgerysCreek,3.1,17.0,0.0
783,2012-05-27,BadgerysCreek,3.7,18.1,0.0
784,2012-05-28,BadgerysCreek,6.1,18.4,0.0
785,2012-05-29,BadgerysCreek,8.4,18.4,0.0
786,2012-05-30,BadgerysCreek,6.6,19.3,0.0
787,2012-05-31,BadgerysCreek,7.7,20.1,0.0
788,2012-06-01,BadgerysCreek,9.0,18.3,0.0
789,2012-06-02,BadgerysCreek,11.7,16.8,0.6
790,2012-06-03,BadgerysCreek,12.7,15.3,16.0
791,2012-06-04,BadgerysCreek,9.3,19.5,0.2
792,2012-06-05,BadgerysCreek,5.6,14.2,0.0
793,2012-06-06,BadgerysCreek,9.3,13.7,13.2
794,2012-06-07,BadgerysCreek,6.1,16.9,0.2
795,2012-06-08,BadgerysCreek,1.3,16.9,0.2
796,2012-06-09,BadgerysCreek,1.8,17.2,0.0
797,2012-06-10,BadgerysCreek,4.8,15.8,0.2
798,2012-06-11,BadgerysCreek,10.0,13.2,11.6
799,2012-06-12,BadgerysCreek,10.3,18.4,30.8
800,2012-06-13,BadgerysCreek,9.3,17.3,4.6
801,2012-06-14,BadgerysCreek,8.5,18.2,0.8
802,2012-06-15,BadgerysCreek,6.7,20.4,0.0
803,2012-06-16,BadgerysCreek,5.8,11.9,0.2
804,2012-06-17,BadgerysCreek,4.9,17.2,6.8
805,2012-06-18,BadgerysCreek,2.8,17.8,0.0
806,2012-06-19,BadgerysCreek,2.2,18.4,0.0
807,2012-06-20,BadgerysCreek,1.4,15.8,0.0
808,2012-06-21,BadgerysCreek,0.3,17.4,0.0
809,2012-06-22,BadgerysCreek,4.3,16.2,0.0
810,2012-06-23,BadgerysCreek,2.2,16.1,0.0
811,2012-06-24,BadgerysCreek,0.4,17.4,0.0
812,2012-06-25,BadgerysCreek,-0.3,18.8,0.0
813,2012-06-26,BadgerysCreek,4.4,13.3,0.0
814,2012-06-27,BadgerysCreek,6.4,16.1,0.8
815,2012-06-28,BadgerysCreek,5.6,17.4,0.0
816,2012-06-29,BadgerysCreek,7.6,19.8,0.0
817,2012-06-30,BadgerysCreek,2.3,18.7,0.0
818,2012-07-01,BadgerysCreek,2.8,15.6,0.0
819,2012-07-02,BadgerysCreek,-0.2,15.3,0.0
820,2012-07-03,BadgerysCreek,1.0,15.5,0.0
821,2012-07-04,BadgerysCreek,4.6,15.8,0.0
822,2012-07-05,BadgerysCreek,5.5,15.3,0.0
823,2012-07-06,BadgerysCreek,8.1,16.1,1.2
824,2012-07-07,BadgerysCreek,4.3,16.8,0.0
825,2012-07-08,BadgerysCreek,5.9,18.2,0.0
826,2012-07-09,BadgerysCreek,2.1,17.7,0.0
827,2012-07-10,BadgerysCreek,3.3,13.8,0.0
828,2012-07-11,BadgerysCreek,6.7,19.6,8.0
829,2012-07-12,BadgerysCreek,6.3,13.6,0.2
830,2012-07-13,BadgerysCreek,7.3,21.9,2.0
831,2012-07-14,BadgerysCreek,4.5,18.9,0.0
832,2012-07-15,BadgerysCreek,2.4,17.3,0.0
833,2012-07-16,BadgerysCreek,2.8,20.0,0.0
834,2012-07-17,BadgerysCreek,1.4,19.9,0.0
835,2012-07-18,BadgerysCreek,2.0,18.5,0.0
836,2012-07-19,BadgerysCreek,3.8,15.7,0.0
837,2012-07-20,BadgerysCreek,1.9,16.8,0.0
838,2012-07-21,BadgerysCreek,5.7,16.5,0.0
839,2012-07-22,BadgerysCreek,6.4,17.6,0.0
840,2012-07-23,BadgerysCreek,8.5,15.6,3.6
841,2012-07-24,BadgerysCreek,8.9,15.3,2.0
842,2012-07-25,BadgerysCreek,4.5,17.8,0.2
843,2012-07-26,BadgerysCreek,5.3,18.4,0.0
844,2012-07-27,BadgerysCreek,2.3,17.1,0.6
845,2012-07-28,BadgerysCreek,2.6,16.8,0.0
846,2012-07-29,BadgerysCreek,2.6,16.8,0.0
847,2012-07-30,BadgerysCreek,4.4,15.7,0.0
848,2012-07-31,BadgerysCreek,2.4,15.2,0.0
849,2012-08-01,BadgerysCreek,3.2,15.8,0.0
850,2012-08-02,BadgerysCreek,2.9,16.9,0.0
851,2012-08-03,BadgerysCreek,1.8,18.0,0.0
852,2012-08-04,BadgerysCreek,-0.9,19.9,0.0
853,2012-08-05,BadgerysCreek,-0.6,21.9,0.0
854,2012-08-06,BadgerysCreek,6.3,17.9,0.0
855,2012-08-07,BadgerysCreek,-0.7,18.0,0.0
856,2012-08-08,BadgerysCreek,-1.1,21.0,0.0
857,2012-08-09,BadgerysCreek,4.7,18.9,0.0
858,2012-08-10,BadgerysCreek,5.4,17.7,0.0
859,2012-08-11,BadgerysCreek,7.2,17.6,0.0
860,2012-08-12,BadgerysCreek,9.5,16.0,0.0
861,2012-08-13,BadgerysCreek,5.7,18.5,0.0
862,2012-08-14,BadgerysCreek,0.5,19.5,0.0
863,2012-08-15,BadgerysCreek,0.9,23.8,0.0
864,2012-08-16,BadgerysCreek,4.9,19.7,0.0
865,2012-08-17,BadgerysCreek,1.1,21.0,0.0
866,2012-08-18,BadgerysCreek,6.2,17.8,0.0
867,2012-08-19,BadgerysCreek,5.7,19.9,0.0
868,2012-08-20,BadgerysCreek,0.8,18.6,0.0
869,2012-08-21,BadgerysCreek,4.1,21.1,0.0
870,2012-08-22,BadgerysCreek,4.0,24.9,0.0
871,2012-08-23,BadgerysCreek,7.8,28.8,0.0
872,2012-08-24,BadgerysCreek,9.6,18.9,3.0
873,2012-08-25,BadgerysCreek,4.1,19.7,0.0
874,2012-08-26,BadgerysCreek,2.8,19.6,0.2
875,2012-08-27,BadgerysCreek,0.6,19.1,0.0
876,2012-08-28,BadgerysCreek,1.0,20.0,
877,2012-08-29,BadgerysCreek,2.0,21.5,
878,2012-08-30,BadgerysCreek,5.2,21.4,0.0
879,2012-08-31,BadgerysCreek,6.5,18.5,0.0
880,2012-09-01,BadgerysCreek,-0.2,17.6,0.0
881,2012-09-02,BadgerysCreek,4.1,21.0,0.0
882,2012-09-03,BadgerysCreek,0.9,23.7,0.0
883,2012-09-04,BadgerysCreek,2.2,25.3,0.0
884,2012-09-05,BadgerysCreek,1.8,28.3,0.0
885,2012-09-06,BadgerysCreek,13.1,26.4,0.0
886,2012-09-07,BadgerysCreek,7.6,21.3,0.0
887,2012-09-08,BadgerysCreek,5.7,20.3,0.0
888,2012-09-09,BadgerysCreek,6.5,22.4,0.0
889,2012-09-10,BadgerysCreek,2.3,25.9,0.0
890,2012-09-11,BadgerysCreek,6.1,22.2,0.0
891,2012-09-12,BadgerysCreek,5.8,24.9,0.0
892,2012-09-13,BadgerysCreek,5.0,22.7,0.0
893,2012-09-14,BadgerysCreek,2.2,19.9,2.6
894,2012-09-15,BadgerysCreek,3.4,20.3,0.0
895,2012-09-16,BadgerysCreek,4.5,22.6,0.0
896,2012-09-17,BadgerysCreek,8.3,22.1,0.0
897,2012-09-18,BadgerysCreek,7.0,22.3,0.6
898,2012-09-19,BadgerysCreek,5.5,22.9,2.0
899,2012-09-20,BadgerysCreek,7.3,24.6,0.0
900,2012-09-21,BadgerysCreek,8.5,26.1,0.0
901,2012-09-22,BadgerysCreek,6.0,24.2,0.0
902,2012-09-23,BadgerysCreek,4.9,29.2,0.0
903,2012-09-24,BadgerysCreek,7.3,23.3,0.0
904,2012-09-25,BadgerysCreek,4.8,21.5,0.0
905,2012-09-26,BadgerysCreek,10.4,24.1,0.2
906,2012-09-27,BadgerysCreek,7.9,28.0,0.0
907,2012-09-28,BadgerysCreek,12.2,33.4,0.0
908,2012-09-29,BadgerysCreek,15.8,22.3,9.4
909,2012-09-30,BadgerysCreek,6.5,20.9,0.0
910,2012-10-01,BadgerysCreek,4.5,21.9,0.0
911,2012-10-02,BadgerysCreek,8.0,22.8,0.0
912,2012-10-03,BadgerysCreek,5.0,30.6,0.0
913,2012-10-04,BadgerysCreek,7.8,32.1,0.0
914,2012-10-05,BadgerysCreek,10.6,35.0,0.0
915,2012-10-06,BadgerysCreek,14.7,17.4,0.0
916,2012-10-07,BadgerysCreek,10.1,22.4,5.6
917,2012-10-08,BadgerysCreek,11.1,19.4,0.0
918,2012-10-09,BadgerysCreek,10.3,21.3,2.4
919,2012-10-10,BadgerysCreek,4.9,26.7,0.0
920,2012-10-11,BadgerysCreek,11.7,20.0,6.2
921,2012-10-12,BadgerysCreek,6.1,16.9,9.8
922,2012-10-13,BadgerysCreek,4.2,21.6,18.4
923,2012-10-14,BadgerysCreek,8.0,21.9,0.2
924,2012-10-15,BadgerysCreek,6.2,29.1,0.0
925,2012-10-16,BadgerysCreek,9.3,32.6,0.0
926,2012-10-17,BadgerysCreek,12.4,24.6,0.0
927,2012-10-18,BadgerysCreek,14.3,24.1,0.0
928,2012-10-19,BadgerysCreek,12.0,30.4,0.0
929,2012-10-20,BadgerysCreek,10.1,34.5,0.0
930,2012-10-21,BadgerysCreek,9.5,29.6,0.0
931,2012-10-22,BadgerysCreek,8.7,20.2,0.0
932,2012-10-23,BadgerysCreek,8.8,20.7,0.2
933,2012-10-24,BadgerysCreek,5.2,27.4,0.0
934,2012-10-25,BadgerysCreek,7.9,34.2,0.0
935,2012-10-26,BadgerysCreek,13.5,24.4,0.0
936,2012-10-27,BadgerysCreek,8.5,22.7,0.0
937,2012-10-28,BadgerysCreek,10.9,21.1,0.0
938,2012-10-29,BadgerysCreek,8.0,24.7,0.0
939,2012-10-30,BadgerysCreek,9.4,27.4,0.0
940,2012-10-31,BadgerysCreek,11.3,33.1,0.0
941,2012-11-01,BadgerysCreek,12.4,34.4,0.0
942,2012-11-02,BadgerysCreek,11.7,22.4,0.0
943,2012-11-03,BadgerysCreek,11.6,18.8,0.0
944,2012-11-04,BadgerysCreek,11.4,26.5,0.0
945,2012-11-05,BadgerysCreek,11.4,33.5,0.2
946,2012-11-06,BadgerysCreek,17.3,34.0,0.6
947,2012-11-07,BadgerysCreek,18.5,26.5,0.2
948,2012-11-08,BadgerysCreek,16.7,30.3,1.4
949,2012-11-09,BadgerysCreek,15.6,30.3,12.4
950,2012-11-10,BadgerysCreek,13.5,20.8,0.0
951,2012-11-11,BadgerysCreek,8.4,22.9,0.0
952,2012-11-12,BadgerysCreek,7.3,28.6,0.0
953,2012-11-13,BadgerysCreek,11.7,24.6,0.0
954,2012-11-14,BadgerysCreek,13.7,19.6,2.6
955,2012-11-15,BadgerysCreek,13.8,28.3,0.4
956,2012-11-16,BadgerysCreek,16.3,17.5,1.0
957,2012-11-17,BadgerysCreek,13.6,22.5,13.0
958,2012-11-18,BadgerysCreek,13.3,27.5,0.0
959,2012-11-19,BadgerysCreek,8.6,22.0,0.0
960,2012-11-20,BadgerysCreek,13.4,24.0,1.4
961,2012-11-21,BadgerysCreek,8.4,28.9,0.0
962,2012-11-22,BadgerysCreek,16.0,19.2,0.0
963,2012-11-23,BadgerysCreek,13.4,24.2,0.0
964,2012-11-24,BadgerysCreek,14.9,29.0,0.0
965,2012-11-25,BadgerysCreek,15.8,37.2,0.0
966,2012-11-26,BadgerysCreek,17.0,31.6,0.0
967,2012-11-27,BadgerysCreek,19.2,25.2,2.4
968,2012-11-28,BadgerysCreek,16.9,22.3,10.0
969,2012-11-29,BadgerysCreek,18.2,30.5,2.8
970,2012-11-30,BadgerysCreek,18.1,38.4,0.2
971,2013-01-01,BadgerysCreek,17.6,37.4,0.0
972,2013-01-02,BadgerysCreek,16.6,27.5,0.0
973,2013-01-03,BadgerysCreek,15.9,28.9,0.0
974,2013-01-04,BadgerysCreek,14.0,34.3,0.0
975,2013-01-05,BadgerysCreek,14.7,38.0,0.0
976,2013-01-06,BadgerysCreek,17.7,33.8,0.0
977,2013-01-07,BadgerysCreek,20.5,32.7,0.0
978,2013-01-08,BadgerysCreek,16.3,41.5,0.0
979,2013-01-09,BadgerysCreek,20.1,25.7,0.0
980,2013-01-10,BadgerysCreek,18.4,26.7,0.0
981,2013-01-11,BadgerysCreek,17.9,37.5,0.0
982,2013-01-12,BadgerysCreek,18.8,38.1,0.0
983,2013-01-13,BadgerysCreek,20.2,24.2,0.0
984,2013-01-14,BadgerysCreek,15.7,25.0,5.2
985,2013-01-15,BadgerysCreek,12.9,27.8,0.0
986,2013-01-16,BadgerysCreek,14.2,35.1,0.0
987,2013-01-17,BadgerysCreek,17.0,34.6,0.0
988,2013-01-18,BadgerysCreek,19.3,45.8,0.0
989,2013-01-19,BadgerysCreek,20.2,25.2,0.8
990,2013-01-20,BadgerysCreek,18.5,24.6,0.8
991,2013-01-21,BadgerysCreek,19.2,29.2,1.4
992,2013-01-22,BadgerysCreek,16.6,34.2,0.0
993,2013-01-23,BadgerysCreek,19.7,26.3,1.4
994,2013-01-24,BadgerysCreek,19.9,31.4,0.0
995,2013-01-25,BadgerysCreek,18.7,34.4,0.0
996,2013-01-26,BadgerysCreek,21.0,33.0,0.0
997,2013-01-27,BadgerysCreek,19.2,23.4,35.4
998,2013-01-28,BadgerysCreek,20.0,22.4,6.8
999,2013-01-29,BadgerysCreek,18.3,28.1,116.0
1000,2013-01-30,BadgerysCreek,19.0,26.9,0.0
1001,2013-01-31,BadgerysCreek,19.2,33.0,0.4
1002,2013-03-01,BadgerysCreek,15.3,18.4,30.6
1003,2013-03-02,BadgerysCreek,14.5,20.5,18.0
1004,2013-03-03,BadgerysCreek,16.4,24.1,4.8
1005,2013-03-04,BadgerysCreek,17.6,25.8,3.0
1006,2013-03-05,BadgerysCreek,16.6,27.0,0.2
1007,2013-03-06,BadgerysCreek,15.6,27.7,0.0
1008,2013-03-07,BadgerysCreek,14.9,29.2,0.0
1009,2013-03-08,BadgerysCreek,15.8,27.8,0.0
1010,2013-03-09,BadgerysCreek,16.4,29.0,0.0
1011,2013-03-10,BadgerysCreek,15.9,29.6,0.0
1012,2013-03-11,BadgerysCreek,17.2,28.4,0.0
1013,2013-03-12,BadgerysCreek,17.0,27.6,0.0
1014,2013-03-13,BadgerysCreek,13.9,30.0,0.0
1015,2013-03-14,BadgerysCreek,16.8,26.6,0.0
1016,2013-03-15,BadgerysCreek,19.2,24.9,0.2
1017,2013-03-16,BadgerysCreek,18.1,30.9,0.0
1018,2013-03-17,BadgerysCreek,16.2,24.1,0.0
1019,2013-03-18,BadgerysCreek,11.0,24.1,0.0
1020,2013-03-19,BadgerysCreek,9.5,25.3,0.0
1021,2013-03-20,BadgerysCreek,11.6,26.6,0.0
1022,2013-03-21,BadgerysCreek,12.7,29.5,0.0
1023,2013-03-22,BadgerysCreek,16.5,32.4,0.0
1024,2013-03-23,BadgerysCreek,18.7,31.1,0.0
1025,2013-03-24,BadgerysCreek,17.5,33.2,0.0
1026,2013-03-25,BadgerysCreek,12.3,30.1,0.0
1027,2013-03-26,BadgerysCreek,15.6,28.0,0.0
1028,2013-03-27,BadgerysCreek,18.3,32.3,0.0
1029,2013-03-28,BadgerysCreek,17.0,31.8,0.0
1030,2013-03-29,BadgerysCreek,13.2,22.6,4.0
1031,2013-03-30,BadgerysCreek,10.9,25.9,0.0
1032,2013-03-31,BadgerysCreek,14.7,25.1,0.0
1033,2013-04-01,BadgerysCreek,14.6,27.0,0.0
1034,2013-04-02,BadgerysCreek,11.1,26.8,0.0
1035,2013-04-03,BadgerysCreek,13.2,19.2,0.8
1036,2013-04-04,BadgerysCreek,14.3,19.6,8.6
1037,2013-04-05,BadgerysCreek,14.5,21.2,5.4
1038,2013-04-06,BadgerysCreek,13.3,21.5,1.4
